user_id,created_at,company_id,language,state
14734,2014-06-24,132,english,active
14735,2014-06-24,219,german,pending
14736,2014-06-24,11,indian,pending
14737,2014-06-24,3207,english,pending
14738,2014-06-24,11275,english,active
14739,2014-06-24,176,english,pending
14740,2014-06-24,3,korean,active
14741,2014-06-24,2,french,pending
14742,2014-06-24,11517,spanish,active
14743,2014-06-24,2,english,active
14744,2014-06-24,2302,english,pending
14745,2014-06-24,1,french,active
14746,2014-06-24,1,french,pending
14747,2014-06-24,2,french,active
14748,2014-06-24,4456,french,pending
14749,2014-06-25,7,english,active
14750,2014-06-25,11438,russian,active
14751,2014-06-25,6985,spanish,pending
14752,2014-06-25,11442,english,active
14753,2014-06-25,2,english,pending
14754,2014-06-25,6,english,active
14755,2014-06-25,1787,english,pending
14756,2014-06-25,1965,english,pending
14757,2014-06-25,9239,english,active
14758,2014-06-25,9,english,pending
14759,2014-06-25,5096,french,active
14760,2014-06-25,877,japanese,active
14761,2014-06-25,5808,spanish,pending
14762,2014-06-25,12433,english,pending
14763,2014-06-25,13048,english,pending
14764,2014-06-25,3929,english,pending
14765,2014-06-25,7,french,pending
14766,2014-06-25,11030,english,active
14767,2014-06-25,7857,english,active
14768,2014-06-25,163,english,active
14769,2014-06-25,12265,portugese,pending
14770,2014-06-25,9025,french,active
14771,2014-06-25,25,english,active
14772,2014-06-25,8836,chinese,pending
14773,2014-06-25,1982,spanish,active
14774,2014-06-25,1305,chinese,active
14775,2014-06-25,11045,arabic,active
14776,2014-06-25,9937,korean,pending
14777,2014-06-25,5962,english,pending
14778,2014-06-25,52,spanish,pending
14779,2014-06-25,6,arabic,pending
14780,2014-06-25,5801,english,active
14781,2014-06-25,8951,english,pending
14782,2014-06-25,6468,english,pending
14783,2014-06-25,9835,english,pending
14784,2014-06-25,6534,german,active
14785,2014-06-25,3165,english,pending
14786,2014-06-25,9739,english,pending
14787,2014-06-25,4982,english,pending
14788,2014-06-25,96,french,active
14789,2014-06-25,8671,german,active
14790,2014-06-25,2,english,active
14791,2014-06-25,5437,english,pending
14792,2014-06-25,5076,italian,active
14793,2014-06-25,10407,english,active
14794,2014-06-25,4,english,pending
14795,2014-06-25,32,english,pending
14796,2014-06-25,3009,english,pending
14797,2014-06-25,4268,english,pending
14798,2014-06-25,3,english,pending
14799,2014-06-25,2050,spanish,active
14800,2014-06-25,7680,english,pending
14801,2014-06-25,513,japanese,pending
14802,2014-06-25,615,chinese,pending
14803,2014-06-25,116,spanish,pending
14804,2014-06-25,11880,english,active
14805,2014-06-25,43,english,active
14806,2014-06-25,5,english,active
14807,2014-06-25,15,arabic,pending
14808,2014-06-25,5396,english,active
14809,2014-06-25,12788,spanish,active
14810,2014-06-25,8896,english,active
14811,2014-06-25,731,spanish,active
14812,2014-06-25,12134,english,pending
14813,2014-06-25,21,english,active
14814,2014-06-25,5544,english,active
14815,2014-06-25,2714,english,pending
14816,2014-06-25,447,indian,active
14817,2014-06-25,6376,spanish,pending
14818,2014-06-25,24,english,active
14819,2014-06-25,40,japanese,active
14820,2014-06-25,7640,italian,active
14821,2014-06-26,3825,french,active
14822,2014-06-26,1789,spanish,pending
14823,2014-06-26,12116,english,active
14824,2014-06-26,343,english,active
14825,2014-06-26,18,english,active
14826,2014-06-26,5398,english,active
14827,2014-06-26,1951,french,pending
14828,2014-06-26,584,english,active
14829,2014-06-26,11421,english,active
14830,2014-06-26,10635,chinese,pending
14831,2014-06-26,1541,spanish,active
14832,2014-06-26,1260,french,active
14833,2014-06-26,23,arabic,active
14834,2014-06-26,2954,english,active
14835,2014-06-26,6498,french,pending
14836,2014-06-26,19,arabic,pending
14837,2014-06-26,96,english,active
14838,2014-06-26,10752,english,pending
14839,2014-06-26,6606,spanish,pending
14840,2014-06-26,12450,japanese,pending
14841,2014-06-26,9010,spanish,pending
14842,2014-06-26,2732,spanish,active
14843,2014-06-26,2579,english,pending
14844,2014-06-26,9887,english,pending
14845,2014-06-26,1254,english,pending
14846,2014-06-26,14,spanish,pending
14847,2014-06-26,182,english,active
14848,2014-06-26,5045,english,active
14849,2014-06-26,7,english,active
14850,2014-06-26,13,english,active
14851,2014-06-26,1,english,active
14852,2014-06-26,1,english,active
14853,2014-06-26,11993,spanish,active
14854,2014-06-26,1,english,pending
14855,2014-06-26,1274,indian,active
14856,2014-06-26,12597,english,active
14857,2014-06-26,309,english,active
14858,2014-06-26,12849,english,pending
14859,2014-06-26,4061,english,active
14860,2014-06-26,15,english,active
14861,2014-06-26,8248,english,pending
14862,2014-06-26,8996,english,pending
14863,2014-06-26,3294,english,active
14864,2014-06-26,1,english,pending
14865,2014-06-26,501,english,pending
14866,2014-06-26,7746,english,active
14867,2014-06-26,1,english,pending
14868,2014-06-26,1576,english,pending
14869,2014-06-26,11886,french,active
14870,2014-06-26,14,english,pending
14871,2014-06-26,489,english,active
14872,2014-06-26,8854,indian,pending
14873,2014-06-26,788,english,active
14874,2014-06-26,10805,english,active
14875,2014-06-26,63,english,pending
14876,2014-06-26,1,english,pending
14877,2014-06-26,3106,english,active
14878,2014-06-26,7340,french,active
14879,2014-06-26,13,english,pending
14880,2014-06-26,37,english,active
14881,2014-06-26,11764,french,active
14882,2014-06-26,12904,english,active
14883,2014-06-26,5210,spanish,pending
14884,2014-06-26,1,german,pending
14885,2014-06-26,2747,english,active
14886,2014-06-26,9950,spanish,pending
14887,2014-06-26,36,japanese,pending
14888,2014-06-26,1,english,pending
14889,2014-06-26,1,english,pending
14890,2014-06-26,39,russian,active
14891,2014-06-26,36,french,active
14892,2014-06-26,3,english,active
14893,2014-06-26,2974,french,active
14894,2014-06-26,3,english,active
14895,2014-06-26,11142,italian,pending
14896,2014-06-27,123,english,pending
14897,2014-06-27,8328,spanish,pending
14898,2014-06-27,18,german,active
14899,2014-06-27,12506,japanese,pending
14900,2014-06-27,18,english,active
14901,2014-06-27,1281,french,active
14902,2014-06-27,9905,russian,active
14903,2014-06-27,3742,korean,pending
14904,2014-06-27,20,english,pending
14905,2014-06-27,5465,english,active
14906,2014-06-27,5827,english,active
14907,2014-06-27,104,japanese,active
14908,2014-06-27,10859,english,pending
14909,2014-06-27,9003,english,pending
14910,2014-06-27,643,french,pending
14911,2014-06-27,3,japanese,pending
14912,2014-06-27,8920,english,active
14913,2014-06-27,745,english,active
14914,2014-06-27,81,chinese,pending
14915,2014-06-27,11028,japanese,active
14916,2014-06-27,3244,english,pending
14917,2014-06-27,2735,english,pending
14918,2014-06-27,9,spanish,active
14919,2014-06-27,2358,russian,pending
14920,2014-06-27,6036,french,pending
14921,2014-06-27,5551,english,active
14922,2014-06-27,2,english,active
14923,2014-06-27,1496,french,active
14924,2014-06-27,526,french,pending
14925,2014-06-27,92,english,active
14926,2014-06-27,1432,english,active
14927,2014-06-27,26,english,active
14928,2014-06-27,2,indian,active
14929,2014-06-27,8593,japanese,active
14930,2014-06-27,10207,english,active
14931,2014-06-27,5,arabic,active
14932,2014-06-27,1694,english,active
14933,2014-06-27,1,indian,pending
14934,2014-06-27,892,chinese,pending
14935,2014-06-27,12905,french,active
14936,2014-06-27,10999,english,pending
14937,2014-06-27,7404,english,pending
14938,2014-06-27,9692,russian,pending
14939,2014-06-27,280,spanish,pending
14940,2014-06-27,934,english,active
14941,2014-06-27,2958,german,pending
14942,2014-06-27,3772,german,pending
14943,2014-06-27,3348,portugese,active
14944,2014-06-27,1,english,active
14945,2014-06-27,6328,spanish,active
14946,2014-06-27,6997,french,pending
14947,2014-06-27,3869,english,active
14948,2014-06-27,2193,indian,active
14949,2014-06-27,2,english,active
14950,2014-06-27,7,portugese,pending
14951,2014-06-27,3,german,active
14952,2014-06-27,3016,portugese,active
14953,2014-06-27,4700,spanish,active
14954,2014-06-27,8209,english,pending
14955,2014-06-27,6551,english,active
14956,2014-06-27,4584,japanese,pending
14957,2014-06-27,7423,english,active
14958,2014-06-27,11196,spanish,active
14959,2014-06-27,12474,english,pending
14960,2014-06-27,2,english,active
14961,2014-06-27,6829,german,active
14962,2014-06-27,400,english,active
14963,2014-06-27,878,english,active
14964,2014-06-27,212,german,active
14965,2014-06-27,9834,english,active
14966,2014-06-27,10767,english,active
14967,2014-06-27,11908,english,pending
14968,2014-06-27,29,english,pending
14969,2014-06-27,1240,english,pending
14970,2014-06-27,30,english,active
14971,2014-06-27,13090,english,active
14972,2014-06-27,5414,english,active
14973,2014-06-28,4042,english,active
14974,2014-06-28,6227,korean,active
14975,2014-06-28,13012,spanish,active
14976,2014-06-28,2,french,active
14977,2014-06-28,64,arabic,active
14978,2014-06-28,344,french,active
14979,2014-06-28,138,english,active
14980,2014-06-28,6284,portugese,pending
14981,2014-06-28,11541,english,pending
14982,2014-06-28,8673,arabic,pending
14983,2014-06-28,12289,french,active
14984,2014-06-28,7275,portugese,pending
14985,2014-06-28,10545,english,pending
14986,2014-06-28,6869,english,active
14987,2014-06-28,10962,spanish,active
14988,2014-06-28,7046,english,active
14989,2014-06-28,12778,portugese,pending
14990,2014-06-28,1,english,pending
14991,2014-06-28,11559,arabic,active
14992,2014-06-28,5008,indian,pending
14993,2014-06-29,7223,arabic,pending
14994,2014-06-29,3733,english,active
14995,2014-06-29,6630,english,active
14996,2014-06-29,217,russian,active
14997,2014-06-29,787,chinese,pending
14998,2014-06-29,190,english,pending
14999,2014-06-29,27,english,pending
15000,2014-06-29,8281,indian,pending
15001,2014-06-29,6993,french,active
15002,2014-06-29,4,arabic,pending
15003,2014-06-29,7330,english,pending
15004,2014-06-29,5402,english,pending
15005,2014-06-29,673,english,active
15006,2014-06-29,12867,russian,pending
15007,2014-06-29,3811,italian,active
15008,2014-06-29,1,english,pending
15009,2014-06-29,9451,indian,active
15010,2014-06-29,3865,spanish,pending
15011,2014-06-29,35,french,active
15012,2014-06-29,6854,english,active
15013,2014-06-29,12327,english,pending
15014,2014-06-29,4635,english,pending
15015,2014-06-29,10862,english,active
15016,2014-06-30,10313,english,active
15017,2014-06-30,3969,english,pending
15018,2014-06-30,23,chinese,active
15019,2014-06-30,13,portugese,pending
15020,2014-06-30,7336,english,active
15021,2014-06-30,9137,french,pending
15022,2014-06-30,7469,indian,active
15023,2014-06-30,3189,italian,pending
15024,2014-06-30,3646,indian,active
15025,2014-06-30,327,english,active
15026,2014-06-30,6163,english,pending
15027,2014-06-30,63,arabic,pending
15028,2014-06-30,31,portugese,active
15029,2014-06-30,1,english,active
15030,2014-06-30,1414,english,active
15031,2014-06-30,10315,chinese,pending
15032,2014-06-30,3221,german,pending
15033,2014-06-30,141,japanese,active
15034,2014-06-30,1076,english,pending
15035,2014-06-30,7966,portugese,pending
15036,2014-06-30,2,korean,pending
15037,2014-06-30,4062,chinese,pending
15038,2014-06-30,3307,english,pending
15039,2014-06-30,67,english,active
15040,2014-06-30,11450,english,pending
15041,2014-06-30,478,english,active
15042,2014-06-30,5944,english,active
15043,2014-06-30,1,english,active
15044,2014-06-30,6290,english,pending
15045,2014-06-30,1745,spanish,active
15046,2014-06-30,1739,japanese,pending
15047,2014-06-30,11230,english,pending
15048,2014-06-30,8932,german,active
15049,2014-06-30,1,english,pending
15050,2014-06-30,10542,english,pending
15051,2014-06-30,7893,japanese,pending
15052,2014-06-30,9926,portugese,active
15053,2014-06-30,3188,arabic,pending
15054,2014-06-30,7481,english,active
15055,2014-06-30,9510,english,active
15056,2014-06-30,11255,portugese,pending
15057,2014-06-30,11898,english,pending
15058,2014-06-30,7028,english,pending
15059,2014-06-30,1,spanish,pending
15060,2014-06-30,11718,english,pending
15061,2014-06-30,118,english,pending
15062,2014-06-30,3990,spanish,pending
15063,2014-06-30,1,arabic,pending
15064,2014-06-30,6922,indian,pending
15065,2014-06-30,4928,english,pending
15066,2014-06-30,10874,french,active
15067,2014-06-30,1,spanish,active
15068,2014-06-30,7333,english,pending
15069,2014-06-30,610,english,pending
15070,2014-06-30,32,german,pending
15071,2014-06-30,407,english,pending
15072,2014-06-30,15,arabic,active
15073,2014-06-30,12338,english,pending
15074,2014-06-30,10213,japanese,active
15075,2014-06-30,7206,arabic,active
15076,2014-06-30,50,english,pending
15077,2014-06-30,6806,japanese,active
15078,2014-06-30,10706,english,active
15079,2014-06-30,12966,japanese,active
15080,2014-06-30,3,english,pending
15081,2014-06-30,38,english,active
15082,2014-06-30,3841,french,active
15083,2014-06-30,13193,english,active
15084,2014-06-30,2395,japanese,pending
15085,2014-06-30,12898,chinese,active
15086,2014-06-30,9857,english,pending
15087,2014-06-30,9521,japanese,active
15088,2014-06-30,12716,english,active
15089,2014-06-30,9357,italian,pending
15090,2014-06-30,1,english,active
15091,2014-06-30,529,english,active
15092,2014-06-30,5328,japanese,pending
15093,2014-07-01,10275,english,active
15094,2014-07-01,7,russian,active
15095,2014-07-01,9314,english,pending
15096,2014-07-01,3,japanese,active
15097,2014-07-01,1,german,pending
15098,2014-07-01,8694,english,pending
15099,2014-07-01,2445,german,pending
15100,2014-07-01,164,portugese,pending
15101,2014-07-01,11117,german,active
15102,2014-07-01,6958,arabic,pending
15103,2014-07-01,8054,portugese,pending
15104,2014-07-01,2,english,pending
15105,2014-07-01,2,english,active
15106,2014-07-01,7468,french,pending
15107,2014-07-01,2489,english,active
15108,2014-07-01,4848,english,pending
15109,2014-07-01,62,french,active
15110,2014-07-01,2726,english,pending
15111,2014-07-01,12670,english,pending
15112,2014-07-01,130,english,active
15113,2014-07-01,33,english,active
15114,2014-07-01,8,english,pending
15115,2014-07-01,54,spanish,pending
15116,2014-07-01,3153,english,active
15117,2014-07-01,5,english,pending
15118,2014-07-01,1128,english,pending
15119,2014-07-01,97,english,pending
15120,2014-07-01,5638,french,pending
15121,2014-07-01,189,russian,pending
15122,2014-07-01,13,indian,pending
15123,2014-07-01,6861,spanish,active
15124,2014-07-01,11742,french,active
15125,2014-07-01,1230,english,pending
15126,2014-07-01,1,english,active
15127,2014-07-01,12577,english,active
15128,2014-07-01,7641,spanish,active
15129,2014-07-01,8790,english,pending
15130,2014-07-01,12460,english,pending
15131,2014-07-01,7,german,pending
15132,2014-07-01,6848,english,active
15133,2014-07-01,9815,english,active
15134,2014-07-01,7850,english,pending
15135,2014-07-01,8850,japanese,active
15136,2014-07-01,9071,english,active
15137,2014-07-01,112,english,active
15138,2014-07-01,31,japanese,pending
15139,2014-07-01,4,english,pending
15140,2014-07-01,5291,french,active
15141,2014-07-01,4372,english,pending
15142,2014-07-01,3025,english,pending
15143,2014-07-01,8608,korean,active
15144,2014-07-01,6,english,pending
15145,2014-07-01,29,russian,pending
15146,2014-07-01,3,italian,active
15147,2014-07-01,2248,indian,pending
15148,2014-07-01,1198,english,pending
15149,2014-07-01,1797,english,active
15150,2014-07-01,141,indian,active
15151,2014-07-01,8091,english,pending
15152,2014-07-01,3384,chinese,pending
15153,2014-07-01,26,spanish,pending
15154,2014-07-01,9922,chinese,pending
15155,2014-07-01,9933,english,pending
15156,2014-07-01,10681,portugese,active
15157,2014-07-01,1168,german,pending
15158,2014-07-01,9181,german,active
15159,2014-07-01,2,english,active
15160,2014-07-01,350,portugese,active
15161,2014-07-01,204,japanese,active
15162,2014-07-01,11,english,pending
15163,2014-07-01,9330,french,active
15164,2014-07-01,1,english,active
15165,2014-07-01,618,english,active
15166,2014-07-01,12882,japanese,active
15167,2014-07-01,12049,chinese,pending
15168,2014-07-01,661,english,active
15169,2014-07-01,6459,english,active
15170,2014-07-01,3136,german,active
15171,2014-07-01,5500,english,pending
15172,2014-07-01,12,spanish,active
15173,2014-07-01,8923,english,pending
15174,2014-07-02,12586,english,active
15175,2014-07-02,9813,english,pending
15176,2014-07-02,2557,japanese,pending
15177,2014-07-02,483,italian,active
15178,2014-07-02,3372,english,pending
15179,2014-07-02,3921,english,pending
15180,2014-07-02,3088,english,active
15181,2014-07-02,13,english,active
15182,2014-07-02,2718,english,active
15183,2014-07-02,2,spanish,pending
15184,2014-07-02,1,english,active
15185,2014-07-02,11068,german,active
15186,2014-07-02,7932,japanese,active
15187,2014-07-02,9550,indian,pending
15188,2014-07-02,24,korean,active
15189,2014-07-02,5028,english,pending
15190,2014-07-02,8,spanish,active
15191,2014-07-02,20,italian,pending
15192,2014-07-02,71,french,pending
15193,2014-07-02,11630,russian,pending
15194,2014-07-02,11962,arabic,pending
15195,2014-07-02,2975,spanish,pending
15196,2014-07-02,1,english,pending
15197,2014-07-02,762,chinese,pending
15198,2014-07-02,4,spanish,pending
15199,2014-07-02,760,english,pending
15200,2014-07-02,765,portugese,active
15201,2014-07-02,3622,spanish,active
15202,2014-07-02,5,english,active
15203,2014-07-02,3559,english,pending
15204,2014-07-02,1045,japanese,active
15205,2014-07-02,1,italian,pending
15206,2014-07-02,11227,korean,pending
15207,2014-07-02,570,korean,active
15208,2014-07-02,1,french,active
15209,2014-07-02,10057,english,pending
15210,2014-07-02,7,english,pending
15211,2014-07-02,5,italian,pending
15212,2014-07-02,6696,english,pending
15213,2014-07-02,2267,arabic,pending
15214,2014-07-02,603,english,active
15215,2014-07-02,11379,english,pending
15216,2014-07-02,2779,english,active
15217,2014-07-02,37,english,pending
15218,2014-07-02,1,spanish,active
15219,2014-07-02,4103,french,active
15220,2014-07-02,2639,japanese,active
15221,2014-07-02,269,russian,pending
15222,2014-07-02,337,italian,pending
15223,2014-07-02,277,english,pending
15224,2014-07-02,32,english,active
15225,2014-07-02,8912,english,active
15226,2014-07-02,9092,japanese,active
15227,2014-07-02,2,german,active
15228,2014-07-02,414,portugese,active
15229,2014-07-02,31,french,active
15230,2014-07-02,1543,spanish,active
15231,2014-07-02,10421,english,active
15232,2014-07-02,6753,english,pending
15233,2014-07-02,1,english,active
15234,2014-07-02,8,russian,pending
15235,2014-07-02,3,english,active
15236,2014-07-02,2,indian,pending
15237,2014-07-02,600,spanish,pending
15238,2014-07-02,45,spanish,pending
15239,2014-07-02,2748,english,active
15240,2014-07-02,9579,german,active
15241,2014-07-02,8160,english,active
15242,2014-07-02,5112,spanish,pending
15243,2014-07-02,2,english,pending
15244,2014-07-02,12,french,active
15245,2014-07-02,5,german,active
15246,2014-07-02,1455,english,pending
15247,2014-07-02,1,english,active
15248,2014-07-02,2135,indian,pending
15249,2014-07-02,7661,spanish,active
15250,2014-07-02,11641,japanese,pending
15251,2014-07-02,7547,spanish,active
15252,2014-07-03,1604,english,pending
15253,2014-07-03,1371,english,active
15254,2014-07-03,3030,english,active
15255,2014-07-03,11246,english,pending
15256,2014-07-03,10695,english,pending
15257,2014-07-03,83,english,active
15258,2014-07-03,6597,japanese,pending
15259,2014-07-03,3522,english,pending
15260,2014-07-03,4130,english,pending
15261,2014-07-03,29,english,active
15262,2014-07-03,1,arabic,pending
15263,2014-07-03,7620,english,active
15264,2014-07-03,7613,english,pending
15265,2014-07-03,11542,english,pending
15266,2014-07-03,13,english,active
15267,2014-07-03,3,english,pending
15268,2014-07-03,2137,english,pending
15269,2014-07-03,94,spanish,active
15270,2014-07-03,6585,indian,pending
15271,2014-07-03,298,english,pending
15272,2014-07-03,7761,french,pending
15273,2014-07-03,931,english,active
15274,2014-07-03,291,chinese,active
15275,2014-07-03,8772,german,active
15276,2014-07-03,10698,arabic,pending
15277,2014-07-03,11059,english,active
15278,2014-07-03,11911,english,pending
15279,2014-07-03,182,arabic,pending
15280,2014-07-03,33,english,active
15281,2014-07-03,6894,german,active
15282,2014-07-03,5050,english,pending
15283,2014-07-03,3469,english,active
15284,2014-07-03,15,english,active
15285,2014-07-03,11986,english,active
15286,2014-07-03,1801,english,pending
15287,2014-07-03,3,spanish,active
15288,2014-07-03,28,english,active
15289,2014-07-03,4407,english,active
15290,2014-07-03,4,english,pending
15291,2014-07-03,20,english,active
15292,2014-07-03,5193,english,active
15293,2014-07-03,20,spanish,pending
15294,2014-07-03,3708,english,pending
15295,2014-07-03,1454,arabic,active
15296,2014-07-03,9961,english,active
15297,2014-07-03,7162,german,pending
15298,2014-07-03,11435,german,pending
15299,2014-07-03,12955,chinese,pending
15300,2014-07-03,2,spanish,pending
15301,2014-07-03,10966,german,pending
15302,2014-07-03,3,japanese,active
15303,2014-07-03,1,english,active
15304,2014-07-03,3130,korean,active
15305,2014-07-03,8152,english,active
15306,2014-07-03,1481,english,pending
15307,2014-07-03,1,indian,pending
15308,2014-07-03,10,japanese,active
15309,2014-07-03,1749,russian,active
15310,2014-07-03,3140,indian,active
15311,2014-07-03,10593,japanese,active
15312,2014-07-03,18,japanese,active
15313,2014-07-03,4229,korean,pending
15314,2014-07-03,2755,german,active
15315,2014-07-03,11221,spanish,pending
15316,2014-07-03,6,spanish,active
15317,2014-07-04,5659,german,pending
15318,2014-07-04,3300,english,pending
15319,2014-07-04,5468,french,active
15320,2014-07-04,1,english,active
15321,2014-07-04,2,spanish,active
15322,2014-07-04,7057,english,pending
15323,2014-07-04,9683,chinese,pending
15324,2014-07-04,2951,english,active
15325,2014-07-04,2790,english,active
15326,2014-07-04,710,english,pending
15327,2014-07-04,4449,english,pending
15328,2014-07-04,12682,spanish,active
15329,2014-07-04,74,japanese,active
15330,2014-07-04,3390,arabic,active
15331,2014-07-04,13,english,pending
15332,2014-07-04,9837,japanese,active
15333,2014-07-04,12879,spanish,active
15334,2014-07-04,8311,english,active
15335,2014-07-04,5530,french,active
15336,2014-07-04,1,french,pending
15337,2014-07-04,933,indian,active
15338,2014-07-04,8153,spanish,pending
15339,2014-07-04,6492,english,active
15340,2014-07-04,123,english,active
15341,2014-07-04,9869,english,pending
15342,2014-07-04,5969,english,pending
15343,2014-07-04,11389,english,pending
15344,2014-07-04,579,french,pending
15345,2014-07-04,9041,arabic,pending
15346,2014-07-04,10331,english,pending
15347,2014-07-04,3,chinese,active
15348,2014-07-04,9519,english,active
15349,2014-07-04,11218,english,pending
15350,2014-07-04,1,french,active
15351,2014-07-04,10107,english,active
15352,2014-07-04,4962,english,active
15353,2014-07-04,10012,english,active
15354,2014-07-04,5876,english,pending
15355,2014-07-04,1,french,active
15356,2014-07-04,6281,german,pending
15357,2014-07-04,7956,english,active
15358,2014-07-04,3481,spanish,active
15359,2014-07-04,8335,german,active
15360,2014-07-04,10849,indian,pending
15361,2014-07-04,699,english,pending
15362,2014-07-04,3570,japanese,pending
15363,2014-07-04,2,french,active
15364,2014-07-04,1106,arabic,active
15365,2014-07-04,1605,english,active
15366,2014-07-04,6752,japanese,active
15367,2014-07-04,8506,russian,active
15368,2014-07-04,2419,english,pending
15369,2014-07-04,10742,english,pending
15370,2014-07-04,13080,english,pending
15371,2014-07-04,7724,spanish,pending
15372,2014-07-04,7325,english,active
15373,2014-07-04,4282,portugese,pending
15374,2014-07-04,13005,english,pending
15375,2014-07-04,4612,english,active
15376,2014-07-04,4377,portugese,active
15377,2014-07-04,4293,russian,pending
15378,2014-07-04,12261,arabic,active
15379,2014-07-04,12520,english,pending
15380,2014-07-04,15,english,active
15381,2014-07-04,10631,english,active
15382,2014-07-05,1498,italian,active
15383,2014-07-05,2255,english,pending
15384,2014-07-05,9293,english,active
15385,2014-07-05,8721,english,active
15386,2014-07-05,293,english,active
15387,2014-07-05,9177,english,pending
15388,2014-07-05,17,spanish,pending
15389,2014-07-05,4,english,active
15390,2014-07-05,10663,english,pending
15391,2014-07-05,1,chinese,pending
15392,2014-07-05,4682,english,active
15393,2014-07-05,8149,english,pending
15394,2014-07-05,1,portugese,pending
15395,2014-07-05,92,portugese,active
15396,2014-07-05,10864,russian,active
15397,2014-07-05,22,english,pending
15398,2014-07-05,5072,english,pending
15399,2014-07-05,10473,french,pending
15400,2014-07-05,10739,spanish,active
15401,2014-07-06,4,french,pending
15402,2014-07-06,4828,italian,active
15403,2014-07-06,1282,french,active
15404,2014-07-06,7917,chinese,pending
15405,2014-07-06,1819,french,active
15406,2014-07-06,12202,korean,pending
15407,2014-07-06,259,english,active
15408,2014-07-06,12787,english,pending
15409,2014-07-06,6,spanish,active
15410,2014-07-06,6,french,active
15411,2014-07-06,3563,german,pending
15412,2014-07-06,10141,chinese,pending
15413,2014-07-06,6786,english,pending
15414,2014-07-06,8979,russian,pending
15415,2014-07-06,860,german,pending
15416,2014-07-06,311,english,active
15417,2014-07-06,5307,indian,pending
15418,2014-07-06,791,russian,active
15419,2014-07-06,12033,english,pending
15420,2014-07-06,8404,english,pending
15421,2014-07-07,8482,french,pending
15422,2014-07-07,36,english,active
15423,2014-07-07,178,russian,pending
15424,2014-07-07,6635,german,active
15425,2014-07-07,6645,german,pending
15426,2014-07-07,3308,spanish,active
15427,2014-07-07,10883,english,pending
15428,2014-07-07,1929,english,pending
15429,2014-07-07,38,english,active
15430,2014-07-07,654,english,pending
15431,2014-07-07,3263,english,active
15432,2014-07-07,11717,italian,active
15433,2014-07-07,1,japanese,pending
15434,2014-07-07,7197,spanish,active
15435,2014-07-07,11640,english,active
15436,2014-07-07,2327,english,active
15437,2014-07-07,12951,english,pending
15438,2014-07-07,12688,english,active
15439,2014-07-07,5882,portugese,active
15440,2014-07-07,1,english,active
15441,2014-07-07,10382,french,pending
15442,2014-07-07,1885,japanese,pending
15443,2014-07-07,268,english,active
15444,2014-07-07,12529,german,active
15445,2014-07-07,70,arabic,active
15446,2014-07-07,11371,korean,pending
15447,2014-07-07,13184,french,active
15448,2014-07-07,19,spanish,pending
15449,2014-07-07,91,french,active
15450,2014-07-07,1,english,active
15451,2014-07-07,1119,english,pending
15452,2014-07-07,4,english,active
15453,2014-07-07,3,english,pending
15454,2014-07-07,5413,german,pending
15455,2014-07-07,11174,japanese,active
15456,2014-07-07,2,english,active
15457,2014-07-07,11202,english,active
15458,2014-07-07,10953,english,active
15459,2014-07-07,25,spanish,pending
15460,2014-07-07,13152,italian,pending
15461,2014-07-07,11158,french,pending
15462,2014-07-07,7754,english,pending
15463,2014-07-07,2,english,active
15464,2014-07-07,11983,italian,active
15465,2014-07-07,7298,german,active
15466,2014-07-07,986,english,pending
15467,2014-07-07,9449,german,active
15468,2014-07-07,53,french,active
15469,2014-07-07,5290,english,active
15470,2014-07-07,1,english,pending
15471,2014-07-07,11997,spanish,active
15472,2014-07-07,810,english,active
15473,2014-07-07,6890,spanish,active
15474,2014-07-07,13191,english,active
15475,2014-07-07,2482,english,active
15476,2014-07-07,32,chinese,active
15477,2014-07-07,10466,french,pending
15478,2014-07-07,6403,german,active
15479,2014-07-07,2763,english,pending
15480,2014-07-07,7175,english,pending
15481,2014-07-07,6768,english,active
15482,2014-07-07,5822,english,active
15483,2014-07-07,12243,english,active
15484,2014-07-07,12,korean,pending
15485,2014-07-07,1,english,pending
15486,2014-07-07,1585,english,pending
15487,2014-07-07,8240,english,pending
15488,2014-07-07,12277,english,pending
15489,2014-07-07,10998,english,pending
15490,2014-07-07,1,french,active
15491,2014-07-07,2310,spanish,active
15492,2014-07-07,9755,english,pending
15493,2014-07-07,7190,english,active
15494,2014-07-07,2,english,active
15495,2014-07-07,6941,english,active
15496,2014-07-07,6410,english,pending
15497,2014-07-07,55,spanish,active
15498,2014-07-07,9563,indian,active
15499,2014-07-07,10251,french,active
15500,2014-07-07,5,english,pending
15501,2014-07-07,7721,indian,pending
15502,2014-07-07,9663,english,pending
15503,2014-07-07,7033,chinese,active
15504,2014-07-07,12636,english,active
15505,2014-07-08,1,english,active
15506,2014-07-08,9,german,active
15507,2014-07-08,7437,chinese,pending
15508,2014-07-08,2,english,pending
15509,2014-07-08,49,spanish,active
15510,2014-07-08,10899,english,active
15511,2014-07-08,11032,french,active
15512,2014-07-08,5612,french,active
15513,2014-07-08,9320,indian,pending
15514,2014-07-08,8793,english,pending
15515,2014-07-08,1,english,active
15516,2014-07-08,7534,english,pending
15517,2014-07-08,6916,arabic,active
15518,2014-07-08,10336,english,pending
15519,2014-07-08,1757,english,active
15520,2014-07-08,9112,chinese,pending
15521,2014-07-08,16,english,active
15522,2014-07-08,11051,french,pending
15523,2014-07-08,3987,english,pending
